L -260.4683, -108.3466, 28.7113,  -267.2601, -115.1383, 28.7113,  0, 0, 0
L -209.8980, -159.9493, 28.6872,  -210.1791, -157.9932, 28.6790,  0, 0, 0
L -211.5996, -160.8856, 28.6867,  -209.8980, -159.9493, 28.6872,  0, 0, 0
L -221.5645, -152.3179, 28.7067,  -211.5996, -160.8856, 28.6867,  0, 0, 0
L -222.9949, -151.0821, 28.7068,  -221.5645, -152.3179, 28.7067,  0, 0, 0
L -227.4775, -155.4107, 28.7359,  -222.9949, -151.0821, 28.7068,  0, 0, 0
L -228.6386, -156.5730, 28.7281,  -227.4775, -155.4107, 28.7359,  0, 0, 0
L -220.3842, -166.0713, 28.7121,  -228.6386, -156.5730, 28.7281,  0, 0, 0
L -219.1505, -167.4935, 28.7089,  -220.3842, -166.0713, 28.7121,  0, 0, 0
L -218.6274, -169.1969, 28.7085,  -219.1505, -167.4935, 28.7089,  0, 0, 0
L -220.4302, -170.0771, 28.7155,  -218.6274, -169.1969, 28.7085,  0, 0, 0
L -222.0872, -169.1803, 28.7202,  -220.4302, -170.0771, 28.7155,  0, 0, 0
L -223.7681, -168.1691, 28.7253,  -222.0872, -169.1803, 28.7202,  0, 0, 0
L -225.5550, -168.9564, 28.7361,  -223.7681, -168.1691, 28.7253,  0, 0, 0
L -227.0129, -170.2061, 28.7355,  -225.5550, -168.9564, 28.7361,  0, 0, 0
L -221.0369, -176.3458, 28.7178,  -227.0129, -170.2061, 28.7355,  0, 0, 0
L -210.9135, -156.7798, 28.6833,  -209.9140, -158.4244, 28.6806,  0, 0, 0
L -211.4954, -155.0719, 28.6848,  -210.9135, -156.7798, 28.6833,  0, 0, 0
L -203.5525, -146.7293, 28.6535,  -211.4954, -155.0719, 28.6848,  0, 0, 0
L -202.3343, -145.4375, 28.6495,  -203.5525, -146.7293, 28.6535,  0, 0, 0
L -201.3232, -144.1564, 28.6476,  -202.3343, -145.4375, 28.6495,  0, 0, 0
L -200.2722, -142.4569, 28.6418,  -201.3232, -144.1564, 28.6476,  0, 0, 0
L -198.9551, -141.0712, 28.5998,  -200.2722, -142.4569, 28.6418,  0, 0, 0
L -199.2417, -139.2408, 28.5612,  -198.9551, -141.0712, 28.5998,  0, 0, 0
L -201.0801, -138.5255, 28.6410,  -199.2417, -139.2408, 28.5612,  0, 0, 0
L -210.0234, -146.2303, 28.6734,  -201.0801, -138.5255, 28.6410,  0, 0, 0
L -212.4368, -148.3285, 28.6817,  -210.0234, -146.2303, 28.6734,  0, 0, 0
L -216.9066, -144.1357, 28.6936,  -212.4368, -148.3285, 28.6817,  0, 0, 0
L -218.1538, -142.9050, 28.6807,  -216.9066, -144.1357, 28.6936,  0, 0, 0
L -209.9895, -133.4561, 28.6465,  -218.1538, -142.9050, 28.6807,  0, 0, 0
L -208.8835, -132.1746, 28.6420,  -209.9895, -133.4561, 28.6465,  0, 0, 0
L -208.4345, -130.4676, 28.5630,  -208.8835, -132.1746, 28.6420,  0, 0, 0
L -210.0567, -129.3593, 28.6370,  -208.4345, -130.4676, 28.5630,  0, 0, 0
L -212.0094, -130.5080, 28.6515,  -210.0567, -129.3593, 28.6370,  0, 0, 0
L -213.6543, -131.5079, 28.6573,  -212.0094, -130.5080, 28.6515,  0, 0, 0
L -219.5460, -125.7461, 28.6837,  -213.6543, -131.5079, 28.6573,  0, 0, 0
L -220.9357, -124.3301, 28.6852,  -219.5460, -125.7461, 28.6837,  0, 0, 0
L -221.0639, -122.5115, 28.6764,  -220.9357, -124.3301, 28.6852,  0, 0, 0
L -220.0452, -120.8187, 28.6713,  -221.0639, -122.5115, 28.6764,  0, 0, 0
L -219.8964, -118.8983, 28.5903,  -220.0452, -120.8187, 28.6713,  0, 0, 0
L -221.5454, -118.0524, 28.6679,  -219.8964, -118.8983, 28.5903,  0, 0, 0
L -231.4778, -126.6232, 28.6992,  -221.5454, -118.0524, 28.6679,  0, 0, 0
L -232.9218, -127.8781, 28.7043,  -231.4778, -126.6232, 28.6992,  0, 0, 0
L -237.3310, -123.6419, 28.7213,  -232.9218, -127.8781, 28.7043,  0, 0, 0
L -238.5829, -122.4067, 28.7132,  -237.3310, -123.6419, 28.7213,  0, 0, 0
L -230.5041, -113.0566, 28.6780,  -238.5829, -122.4067, 28.7132,  0, 0, 0
L -229.3053, -111.6667, 28.6746,  -230.5041, -113.0566, 28.6780,  0, 0, 0
L -228.9125, -110.0032, 28.6279,  -229.3053, -111.6667, 28.6746,  0, 0, 0
L -230.4736, -108.9261, 28.6196,  -228.9125, -110.0032, 28.6279,  0, 0, 0
L -232.4886, -110.0545, 28.6851,  -230.4736, -108.9261, 28.6196,  0, 0, 0
L -234.0807, -111.0239, 28.6894,  -232.4886, -110.0545, 28.6851,  0, 0, 0
L -240.9879, -104.6699, 28.7093,  -234.0807, -111.0239, 28.6894,  0, 0, 0
L -241.9995, -103.7002, 28.7106,  -240.9879, -104.6699, 28.7093,  0, 0, 0
L -242.9629, -102.6533, 28.7026,  -241.9995, -103.7002, 28.7106,  0, 0, 0
L -244.1942, -101.6064, 28.7058,  -242.9629, -102.6533, 28.7026,  0, 0, 0
L -245.5615, -100.2393, 28.7082,  -244.1942, -101.6064, 28.7058,  0, 0, 0
L -246.5221, -99.2802, 28.6757,  -245.5615, -100.2393, 28.7082,  0, 0, 0
L -247.5479, -97.9963, 28.6093,  -246.5221, -99.2802, 28.6757,  0, 0, 0
L -249.2610, -97.2122, 28.7014,  -247.5479, -97.9963, 28.6093,  0, 0, 0
L -254.4171, -102.2879, 28.7113,  -249.2610, -97.2122, 28.7014,  0, 0, 0
L -261.1607, -109.0304, 28.7113,  -254.4171, -102.2879, 28.7113,  0, 0, 0
L -262.3899, -110.1986, 28.7092,  -261.1607, -109.0304, 28.7113,  0, 0, 0
L -267.0210, -116.4228, 30.9847,  -267.2601, -115.1383, 31.0937,  0, 0, 0
L -266.7062, -118.1140, 30.4895,  -267.0210, -116.4228, 30.9847,  0, 0, 0
L -259.9637, -112.4574, 36.9691,  -266.7062, -118.1140, 30.4895,  0, 0, 0
L -258.6422, -111.2885, 38.0682,  -259.9637, -112.4574, 36.9691,  0, 0, 0
L -251.3029, -104.0095, 38.1968,  -258.6422, -111.2885, 38.0682,  0, 0, 0
L -249.9894, -102.6950, 38.1968,  -251.3029, -104.0095, 38.1968,  0, 0, 0
L -248.1624, -102.1180, 38.1968,  -249.9894, -102.6950, 38.1968,  0, 0, 0
L -246.8526, -103.4260, 38.1968,  -248.1624, -102.1180, 38.1968,  0, 0, 0
L -245.3533, -105.1470, 38.1968,  -246.8526, -103.4260, 38.1968,  0, 0, 0
L -244.1638, -106.4598, 38.1968,  -245.3533, -105.1470, 38.1968,  0, 0, 0
L -242.6853, -107.2478, 38.7350,  -244.1638, -106.4598, 38.1968,  0, 0, 0
L -237.8984, -112.3001, 42.9026,  -242.6853, -107.2478, 38.7350,  0, 0, 0
L -236.8052, -113.4769, 43.1512,  -237.8984, -112.3001, 42.9026,  0, 0, 0
L -212.9001, -137.3890, 43.1917,  -236.8052, -113.4769, 43.1512,  0, 0, 0
L -205.9509, -144.3429, 43.1967,  -212.9001, -137.3890, 43.1917,  0, 0, 0
L -223.6541, -162.1157, 43.1968,  -205.9509, -144.3429, 43.1967,  0, 0, 0
L -225.0142, -163.4818, 43.1968,  -223.6541, -162.1157, 43.1968,  0, 0, 0
L -226.4677, -164.6496, 43.1968,  -225.0142, -163.4818, 43.1968,  0, 0, 0
L -228.8875, -167.4547, 43.1973,  -226.4677, -164.6496, 43.1968,  0, 0, 0
L -229.5379, -166.8210, 43.1968,  -228.8875, -167.4547, 43.1968,  0, 0, 0
L -233.3053, -163.9636, 43.1968,  -229.5379, -166.8210, 43.1968,  0, 0, 0
L -234.5537, -163.0613, 43.1968,  -233.3053, -163.9636, 43.1968,  0, 0, 0
L -235.8522, -162.2970, 43.1969,  -234.5537, -163.0613, 43.1968,  0, 0, 0
L -225.4613, -149.1075, 43.2064,  -235.8522, -162.2970, 43.1969,  0, 0, 0
L -224.3958, -147.7620, 43.2059,  -225.4613, -149.1075, 43.2064,  0, 0, 0
L -223.3108, -146.5347, 43.1968,  -224.3958, -147.7620, 43.2059,  0, 0, 0
L -222.2012, -145.2699, 43.1968,  -223.3108, -146.5347, 43.1968,  0, 0, 0
L -222.7399, -143.3339, 43.1964,  -222.2012, -145.2699, 43.1968,  0, 0, 0
L -241.0739, -124.9959, 43.1965,  -222.0095, -144.0601, 43.1959,  0, 0, 0
L -242.3040, -123.7687, 43.1969,  -241.0739, -124.9959, 43.1965,  0, 0, 0
L -243.2629, -122.2419, 43.1967,  -242.3040, -123.7687, 43.1969,  0, 0, 0
