L 1744.8529, 421.7392, 98.2822,  1735.2736, 421.7392, 98.2822,  65, 65, 65
L 1744.8529, 477.0972, 98.2822,  1744.8529, 421.7392, 98.2822,  65, 65, 65
L 1740.3834, 477.0972, 98.2822,  1744.8529, 477.0972, 98.2822,  65, 65, 65
L 1740.4772, 426.7035, 98.2822,  1740.3834, 477.0972, 98.2822,  65, 65, 65
L 1735.2749, 426.6409, 98.2822,  1740.4772, 426.7035, 98.2822,  65, 65, 65
L 1735.2736, 421.7392, 98.2822,  1735.2749, 426.6409, 98.2822,  65, 65, 65
L 1706.1112, 421.7391, 98.2822,  1716.0238, 421.7392, 98.2822,  65, 65, 65
L 1614.9467, 451.7626, 98.2822,  1614.9467, 477.0975, 98.2822,  65, 65, 65
L 1673.9706, 451.7626, 98.2822,  1614.9467, 451.7626, 98.2822,  65, 65, 65
L 1706.1112, 421.7391, 98.2822,  1673.9706, 451.7626, 98.2822,  65, 65, 65
L 1716.0237, 426.4230, 98.2822,  1716.0238, 421.7392, 98.2822,  65, 65, 65
L 1710.1165, 426.3590, 98.2822,  1716.0237, 426.4230, 98.2822,  65, 65, 65
L 1675.0642, 456.5288, 98.2822,  1710.1165, 426.3590, 98.2822,  65, 65, 65
L 1619.5560, 456.1247, 98.2822,  1675.0642, 456.5288, 98.2822,  65, 65, 65
L 1619.5560, 477.0975, 98.2822,  1619.5560, 456.1247, 98.2822,  65, 65, 65
L 1614.9467, 477.0975, 98.2823,  1619.5560, 477.0975, 98.2822,  65, 65, 65
L 1619.5559, 496.3488, 98.2822,  1614.9464, 496.3476, 98.2822,  65, 65, 65
L 1619.5560, 510.5273, 98.2822,  1619.5559, 496.3488, 98.2822,  65, 65, 65
L 1673.3186, 511.5231, 98.2822,  1619.5560, 510.5273, 98.2822,  65, 65, 65
L 1707.0504, 546.2236, 98.2822,  1673.3186, 511.5231, 98.2822,  65, 65, 65
L 1740.2521, 546.2236, 98.2822,  1707.0504, 546.2236, 98.2822,  65, 65, 65
L 1740.3457, 496.3475, 98.2822,  1740.2521, 546.2236, 98.2822,  65, 65, 65
L 1744.8528, 496.3475, 98.2822,  1740.3457, 496.3475, 98.2822,  65, 65, 65
L 1744.8533, 550.8251, 98.2822,  1744.8528, 496.3475, 98.2822,  65, 65, 65
L 1705.7592, 550.8259, 98.2822,  1744.8533, 550.8251, 98.2822,  65, 65, 65
L 1673.5693, 515.7886, 98.2822,  1705.7592, 550.8259, 98.2822,  65, 65, 65
L 1614.9467, 514.1506, 98.2822,  1673.5693, 515.7886, 98.2822,  65, 65, 65
L 1614.9464, 496.3476, 98.2822,  1614.9467, 514.1506, 98.2822,  65, 65, 65
L 1583.6394, 488.3753, 98.2822,  1583.6396, 505.6425, 98.2822,  65, 65, 65
L 1587.1473, 488.3753, 98.2822,  1583.6394, 488.3753, 98.2822,  65, 65, 65
L 1587.1476, 508.5253, 98.2822,  1587.1473, 488.3753, 98.2822,  65, 65, 65
L 1565.2114, 508.5253, 98.2822,  1587.1476, 508.5253, 98.2822,  65, 65, 65
L 1565.2114, 505.6424, 98.2822,  1565.2114, 508.5253, 98.2823,  65, 65, 65
L 1583.6395, 505.6425, 98.2822,  1565.2114, 505.6424, 98.2822,  65, 65, 65
L 1545.9614, 505.6420, 98.2822,  1476.3901, 505.6425, 98.2822,  65, 65, 65
L 1545.9615, 508.5253, 98.2822,  1545.9614, 505.6420, 98.2822,  65, 65, 65
L 1476.3912, 508.5254, 98.2822,  1545.9615, 508.5253, 98.2822,  65, 65, 65
L 1476.3901, 505.6425, 98.2823,  1476.3912, 508.5254, 98.2822,  65, 65, 65
L 1497.0919, 387.7743, 98.2822,  1476.3911, 387.7752, 98.2822,  65, 65, 65
L 1501.8594, 417.5005, 98.2822,  1497.0919, 387.7743, 98.2822,  65, 65, 65
L 1527.1475, 427.8988, 98.2822,  1501.8594, 417.5005, 98.2822,  65, 65, 65
L 1527.1475, 447.7753, 98.2822,  1527.1475, 427.8988, 98.2822,  65, 65, 65
L 1587.1473, 447.7750, 98.2822,  1527.1475, 447.7753, 98.2822,  65, 65, 65
L 1587.1476, 469.1253, 98.2822,  1587.1473, 447.7750, 98.2822,  65, 65, 65
L 1583.6394, 469.1253, 98.2822,  1587.1476, 469.1253, 98.2823,  65, 65, 65
L 1583.6396, 450.7516, 98.2822,  1583.6394, 469.1253, 98.2822,  65, 65, 65
L 1523.2184, 450.7519, 98.2822,  1583.6396, 450.7516, 98.2822,  65, 65, 65
L 1523.2184, 450.7519, 98.2822,  1522.7391, 430.0124, 98.2822,  65, 65, 65
L 1498.7881, 419.9478, 98.2822,  1522.7391, 430.0124, 98.2822,  65, 65, 65
L 1494.0095, 391.2830, 98.2822,  1498.7881, 419.9478, 98.2822,  65, 65, 65
L 1476.3911, 391.2832, 98.2822,  1494.0095, 391.2830, 98.2822,  65, 65, 65
L 1476.3911, 387.7752, 98.2822,  1476.3911, 391.2832, 98.2822,  65, 65, 65
L 1457.1412, 387.7752, 98.2822,  1436.3972, 387.7752, 98.2822,  65, 65, 65
L 1457.1411, 391.2831, 98.2822,  1457.1412, 387.7752, 98.2822,  65, 65, 65
L 1440.5038, 391.2831, 98.2822,  1457.1411, 391.2831, 98.2822,  65, 65, 65
L 1439.5461, 505.6425, 97.2265,  1440.5038, 391.2831, 98.2822,  65, 65, 65
L 1457.1411, 505.6416, 98.2822,  1439.5461, 505.6425, 97.2265,  65, 65, 65
L 1457.1412, 508.5253, 98.2822,  1457.1411, 505.6416, 98.2822,  65, 65, 65
L 1436.3973, 508.5256, 97.1045,  1457.1412, 508.5253, 98.2822,  65, 65, 65
L 1436.3973, 493.5484, 98.2822,  1436.3973, 508.5256, 96.8703,  65, 65, 65
L 1436.3972, 387.7752, 98.2822,  1436.3973, 493.5484, 98.2822,  65, 65, 65
L 1393.3812, 506.9095, 92.0006,  1397.7930, 506.8703, 91.9906,  65, 65, 65
L 1376.8059, 508.3182, 101.8524,  1379.7368, 514.0234, 101.8425,  65, 65, 65
L 1380.2856, 502.9220, 101.8500,  1376.8059, 508.3182, 101.8422,  65, 65, 65
L 1386.6998, 503.2373, 101.8540,  1380.2856, 502.9220, 101.8422,  65, 65, 65
L 1389.6338, 508.9487, 101.8479,  1386.6998, 503.2373, 101.8441,  65, 65, 65
L 1386.1545, 514.3442, 101.8433,  1389.6338, 508.9487, 101.8428,  65, 65, 65
L 1379.7368, 514.0234, 101.8429,  1386.1545, 514.3442, 101.8435,  65, 65, 65
L 1392.7932, 518.7161, 92.1005,  1393.5804, 500.3585, 92.4308,  65, 65, 65
L 1372.6420, 517.7123, 92.0481,  1392.7932, 518.7161, 91.9959,  65, 65, 65
L 1373.7507, 499.4057, 92.6236,  1372.6420, 517.7123, 91.9906,  65, 65, 65
L 1393.5804, 500.3585, 92.7550,  1373.7507, 499.4057, 92.8322,  65, 65, 65
L 1397.1979, 524.0253, 90.2298,  1397.7930, 506.8703, 91.9701,  65, 65, 65
L 1368.1721, 522.5994, 90.0483,  1397.1979, 524.0253, 89.9322,  65, 65, 65
L 1368.9863, 506.1308, 92.0356,  1368.1721, 522.5994, 90.2190,  65, 65, 65
L 1373.2345, 506.2469, 92.0217,  1368.9863, 506.1308, 92.0356,  65, 65, 65
L 1289.5469, 471.6357, 94.7621,  1290.2909, 464.9268, 94.9496,  65, 65, 65
L 1276.8746, 470.2309, 93.5590,  1289.5469, 471.6357, 94.5388,  65, 65, 65
L 1277.6185, 463.5215, 94.3643,  1276.8746, 470.2309, 93.4743,  65, 65, 65
L 1290.2909, 464.9268, 95.5365,  1277.6185, 463.5215, 94.5188,  65, 65, 65
L 1218.2717, 347.4798, 90.8522,  1214.8613, 342.0380, 90.8522,  65, 65, 65
L 1215.2698, 353.1516, 90.8605,  1218.2717, 347.4798, 90.8550,  65, 65, 65
L 1208.8684, 353.4193, 90.8522,  1215.2698, 353.1516, 90.8530,  65, 65, 65
L 1205.4373, 347.9524, 90.8526,  1208.8684, 353.4193, 90.8522,  65, 65, 65
L 1208.4409, 342.2690, 90.8604,  1205.4373, 347.9524, 90.8526,  65, 65, 65
