L 621.1009, -625.3363, 150.6823,  625.5366, -607.6188, 120.0535,  0, 0, 240
L 620.6819, -627.0092, 150.8986,  621.1009, -625.3363, 150.6823,  0, 0, 240
L 618.7544, -632.4019, 151.6268,  620.6819, -627.0092, 150.8986,  0, 0, 240
L 618.1489, -634.0944, 151.5172,  618.7544, -632.4019, 151.6268,  0, 0, 240
L 614.6015, -649.9036, 148.0267,  618.1489, -634.0944, 151.5172,  0, 0, 240
L 614.3551, -651.0010, 148.3472,  614.6015, -649.9036, 148.0267,  0, 0, 240
L 614.1299, -652.0035, 148.6192,  614.3551, -651.0010, 148.3472,  0, 0, 240
L 613.8329, -653.3240, 148.7756,  614.1299, -652.0035, 148.6192,  0, 0, 240
L 613.2467, -655.6219, 148.9084,  613.8329, -653.3240, 148.7756,  0, 0, 240
L 612.8832, -657.0450, 148.8220,  613.2467, -655.6219, 148.9084,  0, 0, 240
L 612.4715, -658.5458, 148.6612,  612.8832, -657.0450, 148.8220,  0, 0, 240
L 611.8978, -660.4274, 148.4746,  612.4715, -658.5458, 148.6612,  0, 0, 240
L 611.2488, -662.2562, 148.2799,  611.8978, -660.4274, 148.4746,  0, 0, 240
L 610.5804, -663.9847, 148.0151,  611.2488, -662.2562, 148.2799,  0, 0, 240
L 609.6761, -666.2216, 147.7794,  610.5804, -663.9847, 148.0151,  0, 0, 240
L 607.1423, -672.3058, 147.0621,  609.6761, -666.2216, 147.7794,  0, 0, 240
L 604.9285, -677.5323, 145.9807,  607.1423, -672.3058, 147.0621,  0, 0, 240
L 604.0935, -679.4448, 146.1340,  604.9285, -677.5323, 145.9807,  0, 0, 240
L 603.2614, -681.2932, 146.2825,  604.0935, -679.4448, 146.1340,  0, 0, 240
L 602.3082, -683.3109, 146.8396,  603.2614, -681.2932, 146.2825,  0, 0, 240
L 601.3100, -685.2732, 147.4113,  602.3082, -683.3109, 146.8396,  0, 0, 240
L 600.2195, -687.1895, 147.9024,  601.3100, -685.2732, 147.4113,  0, 0, 240
L 599.0242, -689.1481, 148.3140,  600.2195, -687.1895, 147.9024,  0, 0, 240
L 590.6825, -702.0112, 149.2917,  599.0242, -689.1481, 148.3140,  0, 0, 240
L 586.1315, -709.0200, 149.1460,  590.6825, -702.0112, 149.2917,  0, 0, 240
L 581.7896, -715.7759, 147.8653,  586.1315, -709.0200, 149.1460,  0, 0, 240
L 579.7718, -719.0214, 146.4446,  581.7896, -715.7759, 147.8653,  0, 0, 240
L 578.7966, -720.6636, 144.7626,  579.7718, -719.0214, 146.4446,  0, 0, 240
L 577.8909, -722.2776, 145.8376,  578.7966, -720.6636, 144.7626,  0, 0, 240
L 577.0216, -723.9800, 146.5066,  577.8909, -722.2776, 145.8376,  0, 0, 240
L 574.7335, -728.8864, 145.8970,  577.0216, -723.9800, 146.5066,  0, 0, 240
L 566.5336, -746.7823, 147.8278,  574.7335, -728.8864, 145.8970,  0, 0, 240
L 565.1323, -749.8298, 148.1648,  566.5336, -746.7823, 147.8278,  0, 0, 240
L 553.2320, -775.0912, 148.6198,  565.1323, -749.8298, 148.1648,  0, 0, 240
