L 21.5057, 452.5443, -42.5194,  17.9691, 452.7949, -42.2165,  0, 0, 0
L 23.0075, 452.4336, -42.4960,  21.5057, 452.5443, -42.5194,  0, 0, 0
L 26.6230, 451.4004, -40.4176,  23.0075, 452.4336, -42.4960,  0, 0, 0
L 28.3050, 450.8479, -41.5761,  26.6230, 451.4004, -40.4176,  0, 0, 0
L 21.3948, 449.7948, -41.0134,  28.3050, 450.8479, -41.5761,  0, 0, 0
L 19.7506, 449.5841, -41.1072,  21.3948, 449.7948, -41.0134,  0, 0, 0
L 18.2125, 449.2202, -41.1457,  19.7506, 449.5841, -41.1072,  0, 0, 0
L 16.6466, 448.6669, -41.1597,  18.2125, 449.2202, -41.1457,  0, 0, 0
L 15.2040, 448.0106, -41.6852,  16.6466, 448.6669, -41.1597,  0, 0, 0
L 9.0005, 444.2317, -42.4909,  15.2040, 448.0106, -41.6852,  0, 0, 0
L 7.3744, 443.1738, -42.4916,  9.0005, 444.2317, -42.4909,  0, 0, 0
L 6.2927, 441.8658, -42.4921,  7.3744, 443.1738, -42.4916,  0, 0, 0
L 5.3131, 440.3966, -42.4035,  6.2927, 441.8658, -42.4921,  0, 0, 0
L 4.5392, 438.8082, -42.1533,  5.3131, 440.3966, -42.4035,  0, 0, 0
L 3.9595, 437.0550, -42.0336,  4.5392, 438.8082, -42.1533,  0, 0, 0
L 3.5892, 428.0498, -43.1040,  3.9595, 437.0550, -42.0336,  0, 0, 0
L 3.6871, 427.0071, -43.1010,  3.5892, 428.0498, -43.1040,  0, 0, 0
L 4.1851, 421.9505, -42.8786,  3.6871, 427.0071, -43.1010,  0, 0, 0
L 4.2840, 420.9469, -42.8324,  4.1851, 421.9505, -42.8786,  0, 0, 0
L 4.6870, 416.8552, -43.1931,  4.2840, 420.9469, -42.8324,  0, 0, 0
L 4.7897, 415.8129, -43.3810,  4.6870, 416.8552, -43.1931,  0, 0, 0
L 5.1889, 411.7599, -44.0770,  4.7897, 415.8129, -43.3810,  0, 0, 0
L 5.2915, 410.7177, -44.1931,  5.1889, 411.7599, -44.0770,  0, 0, 0
L 5.7896, 405.6609, -44.5483,  5.2915, 410.7177, -44.1931,  0, 0, 0
L 5.8922, 404.6187, -44.8435,  5.7896, 405.6609, -44.5483,  0, 0, 0
L 6.3029, 400.4497, -45.0674,  5.8922, 404.6187, -44.8435,  0, 0, 0
L 6.4017, 399.4461, -45.0674,  6.3029, 400.4497, -45.0674,  0, 0, 0
L 6.8123, 395.2771, -45.0674,  6.4017, 399.4461, -45.0674,  0, 0, 0
L 6.9150, 394.2349, -45.0674,  6.8123, 395.2771, -45.0674,  0, 0, 0
L 7.3332, 389.9886, -45.0674,  6.9150, 394.2349, -45.0674,  0, 0, 0
L 7.4359, 388.9464, -45.0674,  7.3332, 389.9886, -45.0674,  0, 0, 0
L 7.8616, 384.6228, -45.0674,  7.4359, 388.9464, -45.0674,  0, 0, 0
L 7.9641, 383.5805, -45.0674,  7.8616, 384.6228, -45.0674,  0, 0, 0
L 8.3808, 379.3341, -45.0674,  7.9641, 383.5805, -45.0674,  0, 0, 0
L 8.4862, 378.2531, -45.0674,  8.3808, 379.3341, -45.0674,  0, 0, 0
L 8.8883, 374.0055, -45.0674,  8.4862, 378.2531, -45.0674,  0, 0, 0
L 8.9831, 372.9237, -45.0674,  8.8883, 374.0055, -45.0674,  0, 0, 0
L 9.4797, 365.3375, -45.0674,  8.9831, 372.9237, -45.0674,  0, 0, 0
L 9.5463, 364.2534, -45.0674,  9.4797, 365.3375, -45.0674,  0, 0, 0
L 10.0077, 356.7424, -45.0674,  9.5463, 364.2534, -45.0674,  0, 0, 0
L 10.0696, 355.7358, -45.0674,  10.0077, 356.7424, -45.0674,  0, 0, 0
L 10.5282, 348.2635, -45.0674,  10.0696, 355.7358, -45.0674,  0, 0, 0
L 10.5921, 347.2182, -45.0674,  10.5282, 348.2635, -45.0674,  0, 0, 0
L 11.0906, 326.8331, -45.0674,  10.5921, 347.2182, -45.0674,  0, 0, 0
L 11.0773, 325.7471, -45.0674,  11.0906, 326.8331, -45.0674,  0, 0, 0
L 10.5851, 285.6415, -45.0674,  11.0773, 325.7471, -45.0674,  0, 0, 0
L 10.5713, 284.5166, -45.0674,  10.5851, 285.6415, -45.0674,  0, 0, 0
L 10.0744, 227.9174, -44.9682,  10.5713, 284.5166, -45.0674,  0, 0, 0
L 10.1474, 226.7341, -44.6558,  10.0744, 227.9174, -44.9682,  0, 0, 0
L 10.5881, 220.8096, -45.0674,  10.1474, 226.7341, -44.6558,  0, 0, 0
L 10.7324, 219.0726, -45.0674,  10.5881, 220.8096, -45.0674,  0, 0, 0
L 11.5205, 217.5987, -45.0674,  10.7324, 219.0726, -45.0674,  0, 0, 0
L 12.5983, 216.1730, -45.0676,  11.5205, 217.5987, -45.0674,  0, 0, 0
L 13.2289, 215.4422, -45.2276,  12.5983, 216.1730, -45.0676,  0, 0, 0
L 14.4059, 214.2696, -45.7166,  13.2289, 215.4422, -45.2276,  0, 0, 0
L 15.6991, 213.1654, -46.1145,  14.4059, 214.2696, -45.7166,  0, 0, 0
L 17.0243, 212.1678, -46.4897,  15.6991, 213.1654, -46.1145,  0, 0, 0
L 21.5104, 209.1280, -47.1546,  17.0243, 212.1678, -46.4897,  0, 0, 0
L 22.9190, 208.2621, -46.9915,  21.5104, 209.1280, -47.1546,  0, 0, 0
L 24.8378, 207.7102, -46.7145,  22.9190, 208.2621, -46.9915,  0, 0, 0
L 29.7090, 207.2682, -46.8751,  24.8378, 207.7102, -46.7145,  0, 0, 0
L 31.3320, 207.3817, -46.5233,  29.7090, 207.2682, -46.8751,  0, 0, 0
