L 1690.1982, -205.6579, 567.4549,  1689.6989, -225.9345, 567.4550,  240, 0, 0
L 1689.6989, -225.9345, 567.4550,  1689.6735, -226.9635, 567.4550,  240, 0, 0
L 1689.6735, -226.9635, 567.4550,  1689.1908, -246.5676, 567.4550,  240, 0, 0
L 1689.1908, -246.5676, 567.4550,  1689.1654, -247.5966, 567.4550,  240, 0, 0
L 1689.1654, -247.5966, 567.4550,  1688.6798, -267.2844, 567.4550,  240, 0, 0
L 1688.6798, -267.2844, 567.4550,  1688.6544, -268.3134, 567.4550,  240, 0, 0
L 1688.6544, -268.3134, 567.4550,  1688.3512, -273.5348, 567.4550,  240, 0, 0
L 1688.3512, -273.5348, 567.4550,  1687.3585, -275.1956, 567.4550,  240, 0, 0
L 1687.3585, -275.1956, 567.4550,  1677.3292, -292.0849, 567.4550,  240, 0, 0
L 1677.3292, -292.0849, 567.4550,  1674.4816, -297.0128, 569.9883,  240, 0, 0
L 1674.4816, -297.0128, 569.9883,  1674.0431, -298.4318, 571.1281,  240, 0, 0
L 1674.0431, -298.4318, 571.1281,  1673.3188, -299.8307, 572.8969,  240, 0, 0
L 1673.3188, -299.8307, 572.8969,  1672.5223, -301.2173, 574.5542,  240, 0, 0
L 1672.5223, -301.2173, 574.5542,  1669.2864, -306.8178, 577.4840,  240, 0, 0
L 1669.2864, -306.8178, 577.4840,  1667.7620, -306.8552, 577.4816,  240, 0, 0
L 1667.7620, -306.8552, 577.4816,  1651.8615, -307.2241, 577.4314,  240, 0, 0
L 1651.8615, -307.2241, 577.4314,  1650.4536, -308.6315, 577.7154,  240, 0, 0
L 1650.4536, -308.6315, 577.7154,  1644.5861, -314.6015, 577.4600,  240, 0, 0
L 1644.5861, -314.6015, 577.4600,  1643.7511, -315.9433, 577.4679,  240, 0, 0
L 1643.7511, -315.9433, 577.4679,  1643.2690, -316.8445, 577.4690,  240, 0, 0
L 1643.2690, -316.8445, 577.4690,  1642.7427, -317.8922, 577.4650,  240, 0, 0
L 1642.7427, -317.8922, 577.4650,  1641.4945, -320.4662, 577.4337,  240, 0, 0
L 1641.4945, -320.4662, 577.4337,  1640.6631, -322.2790, 577.4289,  240, 0, 0
L 1640.6631, -322.2790, 577.4289,  1639.0641, -325.7782, 577.6191,  240, 0, 0
L 1639.0641, -325.7782, 577.6191,  1639.7305, -327.6422, 577.5593,  240, 0, 0
L 1639.7305, -327.6422, 577.5593,  1640.8032, -329.2812, 577.5760,  240, 0, 0
L 1640.8032, -329.2812, 577.5760,  1646.4092, -337.4536, 577.9588,  240, 0, 0
L 1646.4092, -337.4536, 577.9588,  1649.0803, -341.4237, 578.4314,  240, 0, 0
L 1649.0803, -341.4237, 578.4314,  1648.3937, -343.0040, 578.5540,  240, 0, 0
L 1648.3937, -343.0040, 578.5540,  1647.4658, -344.6164, 577.9982,  240, 0, 0
L 1647.4658, -344.6164, 577.9982,  1637.8523, -361.2647, 573.2389,  240, 0, 0
L 1637.8523, -361.2647, 573.2389,  1626.9861, -380.0850, 573.3975,  240, 0, 0
L 1626.9861, -380.0850, 573.3975,  1625.5526, -380.9084, 572.8451,  240, 0, 0
L 1625.5526, -380.9084, 572.8451,  1618.9171, -384.7359, 567.9844,  240, 0, 0
L 1618.9171, -384.7359, 567.9844,  1616.3489, -385.8595, 567.4551,  240, 0, 0
L 1616.3489, -385.8595, 567.4551,  1614.7789, -386.8469, 567.4550,  240, 0, 0
L 1614.7789, -386.8469, 567.4550,  1606.1012, -391.7166, 567.4550,  240, 0, 0
L 1606.1012, -391.7166, 567.4550,  1598.2567, -396.2108, 568.4917,  240, 0, 0
L 1598.2567, -396.2108, 568.4917,  1597.4906, -396.8018, 569.4235,  240, 0, 0
L 1597.4906, -396.8018, 569.4235,  1595.9232, -398.0114, 571.5489,  240, 0, 0
L 1595.9232, -398.0114, 571.5489,  1594.5361, -398.8128, 573.5786,  240, 0, 0
L 1594.5361, -398.8128, 573.5786,  1588.3174, -402.2721, 577.5535,  240, 0, 0
L 1588.3174, -402.2721, 577.5535,  1586.8564, -402.5813, 577.4780,  240, 0, 0
L 1586.8564, -402.5813, 577.4780,  1583.3311, -403.3155, 579.7095,  240, 0, 0
L 1583.3311, -403.3155, 579.7095,  1581.9646, -402.0771, 579.4897,  240, 0, 0
L 1581.9646, -402.0771, 579.4897,  1569.0764, -390.5185, 578.1122,  240, 0, 0
L 1569.0764, -390.5185, 578.1122,  1568.3738, -391.2934, 578.0693,  240, 0, 0
L 1568.3738, -391.2934, 578.0693,  1565.0035, -394.8819, 577.5569,  240, 0, 0
L 1565.0035, -394.8819, 577.5569,  1563.6956, -396.0080, 577.5211,  240, 0, 0
L 1563.6956, -396.0080, 577.5211,  1559.0808, -399.6791, 577.4440,  240, 0, 0
L 1559.0808, -399.6791, 577.4440,  1553.0781, -404.5326, 578.0059,  240, 0, 0
L 1553.0781, -404.5326, 578.0059,  1552.4255, -405.9107, 577.9379,  240, 0, 0
L 1552.4255, -405.9107, 577.9379,  1551.7705, -407.6280, 577.4832,  240, 0, 0
L 1551.7705, -407.6280, 577.4832,  1551.5746, -408.1601, 577.4412,  240, 0, 0
L 1551.5746, -408.1601, 577.4412,  1551.2048, -410.6518, 577.4413,  240, 0, 0
L 1551.2048, -410.6518, 577.4413,  1550.7131, -415.0540, 577.5238,  240, 0, 0
L 1550.7131, -415.0540, 577.5238,  1550.6699, -415.9988, 577.5286,  240, 0, 0
L 1550.6699, -415.9988, 577.5286,  1550.2516, -423.9640, 577.5491,  240, 0, 0
L 1550.2516, -423.9640, 577.5491,  1549.2947, -424.9354, 577.7166,  240, 0, 0
L 1549.2947, -424.9354, 577.7166,  1547.8689, -425.7548, 578.0297,  240, 0, 0
L 1547.8689, -425.7548, 578.0297,  1544.6102, -427.6442, 574.1979,  240, 0, 0
L 1544.6102, -427.6442, 574.1979,  1543.7344, -426.1477, 574.0624,  240, 0, 0
L 1543.7344, -426.1477, 574.0624,  1542.7863, -424.6344, 573.2117,  240, 0, 0
L 1542.7863, -424.6344, 573.2117,  1540.9784, -421.6618, 570.9029,  240, 0, 0
L 1540.9784, -421.6618, 570.9029,  1540.1188, -420.1423, 569.1052,  240, 0, 0
L 1540.1188, -420.1423, 569.1052,  1538.7900, -417.8558, 568.4752,  240, 0, 0
L 1538.7900, -417.8558, 568.4752,  1538.8293, -416.3591, 568.5949,  240, 0, 0
L 1538.8293, -416.3591, 568.5949,  1538.0267, -415.6838, 568.2970,  240, 0, 0
L 1538.0267, -415.6838, 568.2970,  1537.1875, -414.9346, 567.8693,  240, 0, 0
L 1537.1875, -414.9346, 567.8693,  1536.3209, -413.3239, 567.4551,  240, 0, 0
L 1536.3209, -413.3239, 567.4551,  1534.7908, -412.6289, 567.4550,  240, 0, 0
L 1534.7908, -412.6289, 567.4550,  1533.3037, -412.2321, 567.4550,  240, 0, 0
L 1533.3037, -412.2321, 567.4550,  1531.1750, -411.6796, 567.4549,  240, 0, 0
L 1531.1750, -411.6796, 567.4549,  1530.0327, -412.7147, 567.4550,  240, 0, 0
L 1530.0327, -412.7147, 567.4550,  1528.5867, -413.8578, 567.4541,  240, 0, 0
L 1528.5867, -413.8578, 567.4541,  1527.6453, -414.3689, 567.4537,  240, 0, 0
L 1527.6453, -414.3689, 567.4537,  1519.4508, -419.2218, 567.4550,  240, 0, 0
L 1519.4508, -419.2218, 567.4550,  1515.4712, -421.6719, 567.4550,  240, 0, 0
L 1515.4712, -421.6719, 567.4550,  1515.1517, -423.4651, 567.4550,  240, 0, 0
L 1515.1517, -423.4651, 567.4550,  1515.2406, -426.9651, 567.4550,  240, 0, 0
L 1515.2406, -426.9651, 567.4550,  1516.5632, -427.4568, 567.4550,  240, 0, 0
L 1516.5632, -427.4568, 567.4550,  1518.0325, -428.1375, 567.4550,  240, 0, 0
L 1518.0325, -428.1375, 567.4550,  1518.8112, -429.5637, 567.4550,  240, 0, 0
L 1518.8112, -429.5637, 567.4550,  1519.5959, -430.9248, 567.4559,  240, 0, 0
