L -1568.0000, 2829.0000, 29.0000,  -1575.0000, 2815.0000, 30.0000,  0, 255, 255
L -1562.0000, 2841.0000, 31.0000,  -1568.0000, 2829.0000, 29.0000,  0, 255, 255
L -1566.0000, 2858.0000, 33.0000,  -1562.0000, 2841.0000, 31.0000,  0, 255, 255
L -1566.0000, 2877.0000, 28.0000,  -1566.0000, 2858.0000, 33.0000,  0, 255, 255
L -1572.0000, 2891.0000, 29.0000,  -1566.0000, 2877.0000, 28.0000,  0, 255, 255
L -1576.0000, 2912.0000, 28.0000,  -1572.0000, 2891.0000, 29.0000,  0, 255, 255
L -1572.0000, 2935.0000, 22.0000,  -1576.0000, 2912.0000, 28.0000,  0, 255, 255
L -1569.0000, 2951.0000, 20.0000,  -1572.0000, 2935.0000, 22.0000,  0, 255, 255
L -1572.0000, 2973.0000, 14.0000,  -1569.0000, 2951.0000, 20.0000,  0, 255, 255
L -1575.0000, 2980.0000, 12.0000,  -1572.0000, 2973.0000, 14.0000,  0, 255, 255
L -1589.0000, 2989.0000, 11.0000,  -1575.0000, 2980.0000, 12.0000,  0, 255, 255
L -1599.0000, 2995.0000, 10.0000,  -1589.0000, 2989.0000, 11.0000,  0, 255, 255
L -1609.0000, 3003.0000, 10.0000,  -1599.0000, 2995.0000, 10.0000,  0, 255, 255
L -1631.0000, 2980.0000, 10.0000,  -1609.0000, 3003.0000, 10.0000,  0, 255, 255
L -1634.0000, 2974.0000, 10.0000,  -1631.0000, 2980.0000, 10.0000,  0, 255, 255
L -1647.0000, 2960.0000, 10.0000,  -1634.0000, 2974.0000, 10.0000,  0, 255, 255
L -1654.0000, 2946.0000, 10.0000,  -1647.0000, 2960.0000, 10.0000,  0, 255, 255
L -1666.0000, 2932.0000, 10.0000,  -1654.0000, 2946.0000, 10.0000,  0, 255, 255
L -1682.0000, 2912.0000, 10.0000,  -1666.0000, 2932.0000, 10.0000,  0, 255, 255
L -1702.0000, 2906.0000, 12.0000,  -1682.0000, 2912.0000, 10.0000,  0, 255, 255
L -1728.0000, 2914.0000, 10.0000,  -1702.0000, 2906.0000, 12.0000,  0, 255, 255
L -1749.0000, 2930.0000, 10.0000,  -1728.0000, 2914.0000, 10.0000,  0, 255, 255
L -1765.0000, 2948.0000, 10.0000,  -1749.0000, 2930.0000, 10.0000,  0, 255, 255
L -1770.0000, 2963.0000, 6.0000,  -1765.0000, 2948.0000, 10.0000,  0, 255, 255
L -1769.0000, 2981.0000, -1.0000,  -1770.0000, 2963.0000, 6.0000,  0, 255, 255
L -1765.0000, 3000.0000, -5.0000,  -1769.0000, 2981.0000, -1.0000,  0, 255, 255
L -1762.0000, 3024.0000, -17.0000,  -1765.0000, 3000.0000, -5.0000,  0, 255, 255
L -1762.0000, 3038.0000, -22.0000,  -1762.0000, 3024.0000, -17.0000,  0, 255, 255
L -1768.0000, 3047.0000, -24.0000,  -1762.0000, 3038.0000, -22.0000,  0, 255, 255
L -1769.0000, 3061.0000, -30.0000,  -1768.0000, 3047.0000, -24.0000,  0, 255, 255
L -1773.0000, 3084.0000, -43.0000,  -1769.0000, 3061.0000, -30.0000,  0, 255, 255
L -1769.0000, 3102.0000, -47.0000,  -1773.0000, 3084.0000, -43.0000,  0, 255, 255
L -1765.0000, 3138.0000, -66.0000,  -1769.0000, 3102.0000, -47.0000,  0, 255, 255
L -1770.0000, 3145.0000, -67.0000,  -1765.0000, 3138.0000, -66.0000,  0, 255, 255
L -1771.0000, 3149.0000, -68.0000,  -1770.0000, 3145.0000, -67.0000,  0, 255, 255
L -1774.0000, 3191.0000, -87.0000,  -1771.0000, 3149.0000, -68.0000,  0, 255, 255
L -1777.0000, 3196.0000, -88.0000,  -1774.0000, 3191.0000, -87.0000,  0, 255, 255
L -1771.0000, 3227.0000, -101.0000,  -1777.0000, 3196.0000, -88.0000,  0, 255, 255
L -1772.0000, 3273.0000, -112.0000,  -1771.0000, 3227.0000, -101.0000,  0, 255, 255
L -1776.0000, 3291.0000, -114.0000,  -1772.0000, 3273.0000, -112.0000,  0, 255, 255
L -1779.0000, 3297.0000, -114.0000,  -1776.0000, 3291.0000, -114.0000,  0, 255, 255
L -1775.0000, 3331.0000, -120.0000,  -1779.0000, 3297.0000, -114.0000,  0, 255, 255
L -1774.0000, 3339.0000, -119.0000,  -1775.0000, 3331.0000, -120.0000,  0, 255, 255
L -1773.0000, 3368.0000, -118.0000,  -1774.0000, 3339.0000, -119.0000,  0, 255, 255
L -1791.0000, 3386.0000, -118.0000,  -1773.0000, 3368.0000, -118.0000,  0, 255, 255
L -1800.0000, 3394.0000, -116.0000,  -1791.0000, 3386.0000, -118.0000,  0, 255, 255
L -1818.0000, 3398.0000, -107.0000,  -1800.0000, 3394.0000, -116.0000,  0, 255, 255
L -1870.0000, 3373.0000, -78.0000,  -1818.0000, 3398.0000, -107.0000,  0, 255, 255
L -1952.0000, 3335.0000, -33.0000,  -1870.0000, 3373.0000, -78.0000,  0, 255, 255
L -1988.0000, 3319.0000, -15.0000,  -1952.0000, 3335.0000, -33.0000,  0, 255, 255
L -2019.0000, 3306.0000, -12.0000,  -1988.0000, 3319.0000, -15.0000,  0, 255, 255
L -2041.0000, 3297.0000, -12.0000,  -2019.0000, 3306.0000, -12.0000,  0, 255, 255
L -2067.0000, 3291.0000, -14.0000,  -2041.0000, 3297.0000, -12.0000,  0, 255, 255
L -2111.0000, 3284.0000, -16.0000,  -2067.0000, 3291.0000, -14.0000,  0, 255, 255
L -2121.0000, 3272.0000, -13.0000,  -2111.0000, 3284.0000, -16.0000,  0, 255, 255
L -2121.0000, 3267.0000, -12.0000,  -2121.0000, 3272.0000, -13.0000,  0, 255, 255
L -2121.0000, 3260.0000, -10.0000,  -2121.0000, 3267.0000, -12.0000,  0, 255, 255
L -2125.0000, 3240.0000, -5.0000,  -2121.0000, 3260.0000, -10.0000,  0, 255, 255
L -2128.0000, 3219.0000, -2.0000,  -2125.0000, 3240.0000, -5.0000,  0, 255, 255
L -2124.0000, 3204.0000, 0.0000,  -2128.0000, 3219.0000, -2.0000,  0, 255, 255
L -2122.0000, 3197.0000, 0.0000,  -2124.0000, 3204.0000, 0.0000,  0, 255, 255
L -2120.0000, 3183.0000, 2.0000,  -2122.0000, 3197.0000, 0.0000,  0, 255, 255
L -2114.0000, 3162.0000, 5.0000,  -2120.0000, 3183.0000, 2.0000,  0, 255, 255
L -2113.0000, 3158.0000, 5.0000,  -2114.0000, 3162.0000, 5.0000,  0, 255, 255
L -2115.0000, 3151.0000, 6.0000,  -2113.0000, 3158.0000, 5.0000,  0, 255, 255
L -2123.0000, 3140.0000, 8.0000,  -2115.0000, 3151.0000, 6.0000,  0, 255, 255
L -2126.0000, 3130.0000, 9.0000,  -2123.0000, 3140.0000, 8.0000,  0, 255, 255
L -2119.0000, 3095.0000, 13.0000,  -2126.0000, 3130.0000, 9.0000,  0, 255, 255
L -2124.0000, 3106.0000, 12.0000,  -2119.0000, 3095.0000, 13.0000,  0, 255, 255
L -2119.0000, 3081.0000, 15.0000,  -2124.0000, 3106.0000, 12.0000,  0, 255, 255
L -2075.0000, 3066.0000, 22.0000,  -2119.0000, 3081.0000, 15.0000,  0, 255, 255
L -2032.0000, 3031.0000, 22.0000,  -2075.0000, 3066.0000, 22.0000,  0, 255, 255
L -2030.0000, 2994.0000, 22.0000,  -2032.0000, 3031.0000, 22.0000,  0, 255, 255
L -2058.0000, 2957.0000, 22.0000,  -2030.0000, 2994.0000, 22.0000,  0, 255, 255
L -2103.0000, 2951.0000, 20.0000,  -2058.0000, 2957.0000, 22.0000,  0, 255, 255
L -2113.0000, 2943.0000, 22.0000,  -2103.0000, 2951.0000, 20.0000,  0, 255, 255
L -2106.0000, 2904.0000, 29.0000,  -2113.0000, 2943.0000, 22.0000,  0, 255, 255
L -2107.0000, 2892.0000, 29.0000,  -2106.0000, 2904.0000, 29.0000,  0, 255, 255
L -2115.0000, 2856.0000, 31.0000,  -2107.0000, 2892.0000, 29.0000,  0, 255, 255
L -2113.0000, 2849.0000, 31.0000,  -2115.0000, 2856.0000, 31.0000,  0, 255, 255
L -2105.0000, 2809.0000, 31.0000,  -2113.0000, 2849.0000, 31.0000,  0, 255, 255
L -2105.0000, 2800.0000, 31.0000,  -2105.0000, 2809.0000, 31.0000,  0, 255, 255
L -2108.0000, 2778.0000, 31.0000,  -2105.0000, 2800.0000, 31.0000,  0, 255, 255
L -2111.0000, 2760.0000, 31.0000,  -2108.0000, 2778.0000, 31.0000,  0, 255, 255
L -2108.0000, 2737.0000, 30.0000,  -2111.0000, 2760.0000, 31.0000,  0, 255, 255
L -2099.0000, 2727.0000, 29.0000,  -2108.0000, 2737.0000, 30.0000,  0, 255, 255
L -2090.0000, 2718.0000, 32.0000,  -2099.0000, 2727.0000, 29.0000,  0, 255, 255
L -2066.0000, 2709.0000, 29.0000,  -2090.0000, 2718.0000, 32.0000,  0, 255, 255
L -2059.0000, 2709.0000, 29.0000,  -2066.0000, 2709.0000, 29.0000,  0, 255, 255
L -2049.0000, 2713.0000, 29.0000,  -2059.0000, 2709.0000, 29.0000,  0, 255, 255
L -2031.0000, 2717.0000, 29.0000,  -2049.0000, 2713.0000, 29.0000,  0, 255, 255
L -1989.0000, 2706.0000, 29.0000,  -2031.0000, 2717.0000, 29.0000,  0, 255, 255
L -1971.0000, 2711.0000, 29.0000,  -1989.0000, 2706.0000, 29.0000,  0, 255, 255
L -1962.0000, 2712.0000, 29.0000,  -1971.0000, 2711.0000, 29.0000,  0, 255, 255
L -1949.0000, 2715.0000, 29.0000,  -1962.0000, 2712.0000, 29.0000,  0, 255, 255
L -1938.0000, 2718.0000, 29.0000,  -1949.0000, 2715.0000, 29.0000,  0, 255, 255
L -1908.0000, 2715.0000, 29.0000,  -1938.0000, 2718.0000, 29.0000,  0, 255, 255
L -1892.0000, 2712.0000, 29.0000,  -1908.0000, 2715.0000, 29.0000,  0, 255, 255
L -1859.0000, 2721.0000, 29.0000,  -1892.0000, 2712.0000, 29.0000,  0, 255, 255
L -1854.0000, 2728.0000, 29.0000,  -1859.0000, 2721.0000, 29.0000,  0, 255, 255
L -1835.0000, 2760.0000, 29.0000,  -1854.0000, 2728.0000, 29.0000,  0, 255, 255
L -1814.0000, 2789.0000, 29.0000,  -1835.0000, 2760.0000, 29.0000,  0, 255, 255
L -1806.0000, 2802.0000, 30.0000,  -1814.0000, 2789.0000, 29.0000,  0, 255, 255
L -1783.0000, 2808.0000, 29.0000,  -1806.0000, 2802.0000, 30.0000,  0, 255, 255
L -1756.0000, 2812.0000, 29.0000,  -1783.0000, 2808.0000, 29.0000,  0, 255, 255
L -1748.0000, 2810.0000, 29.0000,  -1756.0000, 2812.0000, 29.0000,  0, 255, 255
L -1725.0000, 2806.0000, 29.0000,  -1748.0000, 2810.0000, 29.0000,  0, 255, 255
L -1708.0000, 2802.0000, 29.0000,  -1725.0000, 2806.0000, 29.0000,  0, 255, 255
L -1687.0000, 2810.0000, 29.0000,  -1708.0000, 2802.0000, 29.0000,  0, 255, 255
L -1667.0000, 2816.0000, 29.0000,  -1687.0000, 2810.0000, 29.0000,  0, 255, 255
L -1657.0000, 2818.0000, 29.0000,  -1667.0000, 2816.0000, 29.0000,  0, 255, 255
L -1616.0000, 2808.0000, 29.0000,  -1657.0000, 2818.0000, 29.0000,  0, 255, 255
L -1607.0000, 2808.0000, 29.0000,  -1616.0000, 2808.0000, 29.0000,  0, 255, 255
L -1605.0000, 2809.0000, 29.0000,  -1607.0000, 2808.0000, 29.0000,  0, 255, 255
L -1585.0000, 2816.0000, 32.0000,  -1605.0000, 2809.0000, 29.0000,  0, 255, 255
L -1575.0000, 2816.0000, 299.0000,  -1585.0000, 2816.0000, 32.0000,  0, 255, 255
L -1534.0000, 2813.0000, 29.0000,  -1549.0000, 2815.0000, 29.0000,  0, 255, 255
L -1523.0000, 2816.0000, 30.0000,  -1534.0000, 2813.0000, 29.0000,  0, 255, 255
L -1501.0000, 2821.0000, 32.0000,  -1523.0000, 2816.0000, 30.0000,  0, 255, 255
L -1491.0000, 2818.0000, 32.0000,  -1501.0000, 2821.0000, 32.0000,  0, 255, 255
L -1448.0000, 2814.0000, 32.0000,  -1491.0000, 2818.0000, 32.0000,  0, 255, 255
L -1442.0000, 2814.0000, 32.0000,  -1448.0000, 2814.0000, 32.0000,  0, 255, 255
L -1422.0000, 2819.0000, 32.0000,  -1442.0000, 2814.0000, 32.0000,  0, 255, 255
L -1405.0000, 2822.0000, 32.0000,  -1422.0000, 2819.0000, 32.0000,  0, 255, 255
L -1396.0000, 2822.0000, 32.0000,  -1405.0000, 2822.0000, 32.0000,  0, 255, 255
L -1379.0000, 2819.0000, 32.0000,  -1396.0000, 2822.0000, 32.0000,  0, 255, 255
L -1346.0000, 2815.0000, 27.0000,  -1379.0000, 2819.0000, 32.0000,  0, 255, 255
L -1323.0000, 2818.0000, 20.0000,  -1346.0000, 2815.0000, 27.0000,  0, 255, 255
L -1315.0000, 2823.0000, 18.0000,  -1323.0000, 2818.0000, 20.0000,  0, 255, 255
L -1296.0000, 2823.0000, 14.0000,  -1315.0000, 2823.0000, 18.0000,  0, 255, 255
L -1282.0000, 2815.0000, 12.0000,  -1296.0000, 2823.0000, 14.0000,  0, 255, 255
L -1251.0000, 2815.0000, 11.0000,  -1282.0000, 2815.0000, 12.0000,  0, 255, 255
L -1242.0000, 2817.0000, 10.0000,  -1251.0000, 2815.0000, 11.0000,  0, 255, 255
L -1219.0000, 2823.0000, 9.0000,  -1242.0000, 2817.0000, 10.0000,  0, 255, 255
L -1213.0000, 2824.0000, 9.0000,  -1219.0000, 2823.0000, 9.0000,  0, 255, 255
L -1182.0000, 2821.0000, 9.0000,  -1213.0000, 2824.0000, 9.0000,  0, 255, 255
L -1169.0000, 2817.0000, 8.0000,  -1182.0000, 2821.0000, 9.0000,  0, 255, 255
L -1144.0000, 2817.0000, 9.0000,  -1169.0000, 2817.0000, 8.0000,  0, 255, 255
L -1134.0000, 2824.0000, 9.0000,  -1144.0000, 2817.0000, 9.0000,  0, 255, 255
